Original Prediction,Adversary Prediction,Truth,epsilon
1,1,1,0.2
9,9,9,0.2
9,9,9,0.2
1,1,1,0.2
5,5,5,0.2
6,6,6,0.2
2,2,2,0.2
0,0,0,0.2
4,4,4,0.2
7,7,7,0.2
3,3,3,0.2
5,5,5,0.2
8,8,8,0.2
8,8,8,0.2
2,2,2,0.2
5,5,5,0.2
9,9,9,0.2
5,5,5,0.2
0,0,0,0.2
7,7,7,0.2
8,8,8,0.2
9,9,9,0.2
3,3,3,0.2
8,8,8,0.2
5,5,5,0.2
3,3,3,0.2
2,2,2,0.2
4,4,4,0.2
4,4,4,0.2
6,6,6,0.2
3,3,3,0.2
0,0,0,0.2
8,8,8,0.2
2,2,2,0.2
7,7,7,0.2
0,0,0,0.2
5,5,5,0.2
2,2,2,0.2
0,0,0,0.2
6,6,6,0.2
2,2,2,0.2
6,6,6,0.2
3,3,3,0.2
6,6,6,0.2
6,6,6,0.2
7,7,7,0.2
9,9,9,0.2
3,3,3,0.2
4,4,4,0.2
1,1,1,0.2
6,6,6,0.2
2,2,2,0.2
8,8,8,0.2
4,4,4,0.2
7,7,7,0.2
7,7,7,0.2
2,2,2,0.2
9,9,7,0.2
4,4,4,0.2
2,2,2,0.2
4,4,4,0.2
9,9,9,0.2
7,7,7,0.2
7,7,7,0.2
5,5,5,0.2
9,9,9,0.2
1,1,1,0.2
3,3,3,0.2
0,0,0,0.2
4,4,4,0.2
4,4,4,0.2
8,8,8,0.2
9,9,9,0.2
6,6,6,0.2
6,6,6,0.2
5,5,5,0.2
3,3,3,0.2
3,3,3,0.2
2,2,2,0.2
3,3,3,0.2
9,9,9,0.2
1,1,1,0.2
1,1,1,0.2
4,4,4,0.2
4,4,4,0.2
8,8,8,0.2
1,1,1,0.2
5,5,5,0.2
1,1,1,0.2
8,8,8,0.2
8,8,8,0.2
0,0,0,0.2
7,7,7,0.2
5,5,5,0.2
8,8,8,0.2
4,4,4,0.2
0,0,0,0.2
0,0,0,0.2
0,0,0,0.2
6,6,6,0.2
3,3,3,0.2
0,0,0,0.2
9,9,9,0.2
0,0,0,0.2
6,6,6,0.2
6,6,6,0.2
9,9,9,0.2
8,8,8,0.2
1,1,1,0.2
2,2,2,0.2
2,2,3,0.2
7,7,7,0.2
6,6,6,0.2
1,8,1,0.2
5,5,5,0.2
9,9,9,0.2
3,3,3,0.2
9,9,9,0.2
3,3,3,0.2
2,2,2,0.2
5,5,5,0.2
9,9,9,0.2
9,9,9,0.2
5,5,5,0.2
4,4,4,0.2
9,9,9,0.2
3,3,3,0.2
9,9,9,0.2
6,6,6,0.2
0,0,0,0.2
3,3,3,0.2
3,3,3,0.2
8,8,8,0.2
3,3,3,0.2
1,1,1,0.2
4,4,4,0.2
1,1,1,0.2
4,4,4,0.2
7,7,7,0.2
3,3,3,0.2
1,1,1,0.2
1,6,6,0.2
8,8,8,0.2
4,4,4,0.2
7,7,7,0.2
7,7,7,0.2
3,3,3,0.2
3,3,3,0.2
6,6,6,0.2
1,1,1,0.2
3,3,3,0.2
2,2,2,0.2
3,3,3,0.2
5,5,5,0.2
9,9,9,0.2
9,9,9,0.2
9,9,9,0.2
2,2,2,0.2
9,9,9,0.2
0,0,0,0.2
2,2,2,0.2
7,7,7,0.2
0,0,0,0.2
7,7,7,0.2
5,5,5,0.2
0,0,0,0.2
2,2,2,0.2
6,6,6,0.2
7,7,7,0.2
3,3,3,0.2
7,7,7,0.2
1,1,1,0.2
4,4,4,0.2
6,6,6,0.2
4,4,4,0.2
0,0,0,0.2
0,0,0,0.2
3,3,3,0.2
2,2,2,0.2
1,1,1,0.2
9,9,9,0.2
3,3,3,0.2
5,5,5,0.2
5,5,5,0.2
1,1,1,0.2
6,6,6,0.2
4,4,4,0.2
7,7,7,0.2
4,4,4,0.2
6,6,6,0.2
4,4,4,0.2
4,4,4,0.2
9,9,9,0.2
7,7,7,0.2
4,4,4,0.2
1,1,1,0.2
5,5,5,0.2
4,4,4,0.2
8,8,8,0.2
7,7,7,0.2
5,5,5,0.2
9,9,9,0.2
2,2,2,0.2
9,9,9,0.2
4,4,4,0.2
0,0,0,0.2
8,8,8,0.2
7,7,7,0.2
3,3,3,0.2
4,4,4,0.2
2,2,2,0.2
7,7,7,0.2
9,9,9,0.2
4,4,4,0.2
4,4,4,0.2
0,0,0,0.2
1,1,1,0.2
4,4,4,0.2
2,2,1,0.2
2,2,2,0.2
5,5,5,0.2
2,2,2,0.2
8,8,8,0.2
5,5,5,0.2
3,3,3,0.2
9,9,9,0.2
1,1,1,0.2
3,3,3,0.2
5,5,5,0.2
1,1,1,0.2
9,9,9,0.2
5,5,5,0.2
3,3,3,0.2
6,6,6,0.2
8,8,8,0.2
1,1,1,0.2
7,7,7,0.2
9,9,9,0.2
9,9,9,0.2
9,9,9,0.2
9,9,9,0.2
9,9,9,0.2
2,2,2,0.2
3,3,3,0.2
5,5,5,0.2
1,1,1,0.2
4,4,4,0.2
2,2,2,0.2
3,3,3,0.2
1,1,1,0.2
1,1,1,0.2
3,3,3,0.2
8,8,8,0.2
2,2,2,0.2
8,8,8,0.2
1,1,1,0.2
9,9,9,0.2
2,2,2,0.2
9,9,9,0.2
0,0,0,0.2
7,7,7,0.2
3,3,3,0.2
5,5,5,0.2
8,8,8,0.2
3,3,3,0.2
7,7,7,0.2
8,8,8,0.2
5,5,5,0.2
6,6,6,0.2
4,4,4,0.2
1,1,1,0.2
9,9,9,0.2
7,7,7,0.2
1,1,1,0.2
7,7,7,0.2
1,1,1,0.2
1,1,1,0.2
8,8,8,0.2
6,6,6,0.2
7,7,7,0.2
5,5,5,0.2
6,6,6,0.2
7,7,7,0.2
4,4,4,0.2
9,9,9,0.2
5,5,5,0.2
8,8,8,0.2
4,4,6,0.2
5,5,5,0.2
6,6,6,0.2
8,8,8,0.2
4,4,4,0.2
1,1,1,0.2
0,0,0,0.2
9,9,9,0.2
1,1,1,0.2
4,4,4,0.2
3,3,3,0.2
5,5,5,0.2
1,1,1,0.2
8,8,8,0.2
7,7,7,0.2
5,5,5,0.2
4,4,4,0.2
6,6,6,0.2
6,6,6,0.2
0,0,0,0.2
2,2,2,0.2
4,4,4,0.2
2,2,2,0.2
9,9,9,0.2
5,5,5,0.2
9,9,9,0.2
8,8,8,0.2
1,1,1,0.2
4,4,4,0.2
8,8,8,0.2
1,1,1,0.2
1,1,1,0.2
6,6,6,0.2
7,7,7,0.2
5,5,5,0.2
9,9,9,0.2
1,1,1,0.2
1,1,1,0.2
7,7,7,0.2
8,8,8,0.2
7,7,7,0.2
5,5,5,0.2
5,5,5,0.2
2,2,2,0.2
6,6,6,0.2
5,5,5,0.2
8,8,8,0.2
1,1,1,0.2
0,0,0,0.2
7,7,7,0.2
2,2,2,0.2
2,2,2,0.2
4,4,4,0.2
3,3,3,0.2
9,9,9,0.2
7,7,7,0.2
3,3,3,0.2
5,5,5,0.2
7,7,7,0.2
6,6,6,0.2
9,9,9,0.2
5,5,5,0.2
9,9,9,0.2
6,6,6,0.2
5,5,5,0.2
7,7,7,0.2
2,2,2,0.2
3,3,3,0.2
7,7,7,0.2
2,2,2,0.2
9,9,9,0.2
7,7,7,0.2
4,4,4,0.2
8,8,8,0.2
4,4,4,0.2
9,9,9,0.2
3,3,3,0.2
8,8,8,0.2
7,7,7,0.2
5,5,5,0.2
0,0,0,0.2
0,0,0,0.2
3,3,3,0.2
4,4,4,0.2
3,3,3,0.2
3,3,3,0.2
6,6,6,0.2
0,0,0,0.2
1,1,1,0.2
7,7,7,0.2
7,7,7,0.2
4,4,4,0.2
6,6,6,0.2
3,3,3,0.2
0,0,0,0.2
8,8,8,0.2
0,0,0,0.2
9,9,9,0.2
8,8,8,0.2
2,2,2,0.2
4,4,4,0.2
2,2,2,0.2
9,9,9,0.2
4,4,4,0.2
9,9,9,0.2
9,9,9,0.2
9,9,9,0.2
7,7,7,0.2
7,7,7,0.2
6,6,6,0.2
8,8,8,0.2
2,2,2,0.2
4,4,4,0.2
9,9,9,0.2
3,3,3,0.2
0,0,0,0.2
4,4,4,0.2
4,4,4,0.2
1,1,1,0.2
5,5,5,0.2
7,7,7,0.2
7,7,7,0.2
6,6,6,0.2
9,9,9,0.2
7,7,7,0.2
0,0,0,0.2
2,2,2,0.2
4,4,4,0.2
2,2,2,0.2
1,1,1,0.2
4,4,4,0.2
3,3,7,0.2
4,4,4,0.2
5,5,5,0.2
1,1,1,0.2
4,4,4,0.2
2,2,7,0.2
3,3,3,0.2
1,1,1,0.2
7,7,7,0.2
6,6,6,0.2
9,9,9,0.2
0,0,0,0.2
0,0,0,0.2
7,7,7,0.2
5,5,3,0.2
6,6,6,0.2
3,3,3,0.2
3,3,3,0.2
6,6,6,0.2
5,5,5,0.2
8,8,8,0.2
1,1,1,0.2
7,7,7,0.2
1,1,1,0.2
6,6,6,0.2
1,1,1,0.2
2,2,2,0.2
3,3,3,0.2
1,1,1,0.2
6,6,6,0.2
8,8,8,0.2
8,8,8,0.2
7,7,7,0.2
4,4,4,0.2
3,3,3,0.2
7,7,7,0.2
7,7,7,0.2
1,1,1,0.2
8,8,8,0.2
9,9,9,0.2
2,2,2,0.2
6,6,6,0.2
6,6,6,0.2
6,6,6,0.2
2,2,2,0.2
8,8,8,0.2
8,8,8,0.2
1,1,1,0.2
6,6,6,0.2
0,0,0,0.2
3,3,3,0.2
0,0,0,0.2
5,5,5,0.2
1,1,1,0.2
3,3,3,0.2
2,2,2,0.2
4,4,4,0.2
1,1,1,0.2
5,5,5,0.2
5,5,5,0.2
7,7,7,0.2
3,3,3,0.2
5,5,5,0.2
6,6,6,0.2
2,2,2,0.2
1,8,1,0.2
8,8,8,0.2
0,0,0,0.2
2,2,2,0.2
0,0,0,0.2
8,8,8,0.2
4,4,4,0.2
4,4,4,0.2
5,5,5,0.2
0,0,0,0.2
0,0,0,0.2
1,1,1,0.2
5,5,5,0.2
0,0,0,0.2
7,7,7,0.2
4,4,4,0.2
0,0,0,0.2
9,9,9,0.2
2,2,2,0.2
5,5,5,0.2
7,7,7,0.2
4,4,4,0.2
0,0,0,0.2
3,3,3,0.2
7,7,7,0.2
0,0,0,0.2
3,3,3,0.2
5,5,5,0.2
1,1,1,0.2
0,0,0,0.2
6,6,6,0.2
4,4,4,0.2
7,7,7,0.2
6,6,6,0.2
4,4,4,0.2
7,7,7,0.2
0,0,0,0.2
0,0,0,0.2
5,5,5,0.2
8,8,8,0.2
2,2,2,0.2
0,0,0,0.2
6,6,6,0.2
2,2,2,0.2
4,4,4,0.2
2,2,2,0.2
3,3,3,0.2
2,2,2,0.2
7,7,7,0.2
7,7,7,0.2
6,6,6,0.2
9,9,9,0.2
3,3,8,0.2
5,5,5,0.2
9,9,9,0.2
7,7,7,0.2
1,1,1,0.2
3,3,3,0.2
4,4,4,0.2
3,3,3,0.2
1,1,1,0.2
8,8,8,0.2
0,0,0,0.2
3,3,3,0.2
0,0,0,0.2
7,7,7,0.2
4,4,4,0.2
9,9,9,0.2
0,0,0,0.2
8,8,8,0.2
1,1,1,0.2
5,5,5,0.2
7,7,7,0.2
3,3,3,0.2
2,2,2,0.2
2,2,2,0.2
0,0,0,0.2
7,7,7,0.2
7,7,3,0.2
1,1,1,0.2
8,8,8,0.2
8,8,8,0.2
2,2,2,0.2
2,2,2,0.2
6,6,6,0.2
2,2,2,0.2
7,7,7,0.2
6,6,6,0.2
6,6,6,0.2
9,9,9,0.2
4,4,4,0.2
5,5,9,0.2
3,3,3,0.2
7,7,7,0.2
0,0,0,0.2
4,4,4,0.2
6,6,6,0.2
1,1,1,0.2
9,9,9,0.2
7,7,7,0.2
4,4,4,0.2
4,4,4,0.2
5,5,5,0.2
9,8,8,0.2
2,2,2,0.2
3,3,3,0.2
2,2,2,0.2
4,4,4,0.2
9,9,9,0.2
1,1,1,0.2
9,9,9,0.2
6,6,6,0.2
7,7,7,0.2
1,1,1,0.2
2,2,2,0.2
1,1,1,0.2
1,1,1,0.2
2,2,2,0.2
6,6,6,0.2
9,9,9,0.2
7,7,7,0.2
1,1,1,0.2
0,0,0,0.2
1,1,1,0.2
4,4,4,0.2
2,2,2,0.2
7,7,7,0.2
7,7,7,0.2
8,8,8,0.2
3,3,3,0.2
2,2,2,0.2
8,8,8,0.2
2,2,2,0.2
7,7,7,0.2
6,6,6,0.2
1,1,1,0.2
1,1,1,0.2
9,9,9,0.2
1,1,1,0.2
0,0,0,0.2
9,9,9,0.2
1,2,1,0.2
3,3,3,0.2
9,9,9,0.2
3,3,3,0.2
7,7,7,0.2
6,6,6,0.2
5,5,5,0.2
6,6,6,0.2
2,2,2,0.2
0,0,0,0.2
0,0,0,0.2
3,3,3,0.2
9,9,9,0.2
4,4,4,0.2
7,7,7,0.2
3,3,3,0.2
2,2,2,0.2
9,9,9,0.2
0,0,0,0.2
9,9,9,0.2
5,5,5,0.2
2,2,2,0.2
2,2,2,0.2
4,4,4,0.2
1,1,1,0.2
6,6,6,0.2
3,3,3,0.2
4,4,4,0.2
0,0,0,0.2
1,1,1,0.2
6,6,6,0.2
9,9,9,0.2
1,1,1,0.2
7,7,7,0.2
0,0,0,0.2
8,8,8,0.2
0,0,0,0.2
0,0,0,0.2
9,9,9,0.2
8,8,8,0.2
5,5,5,0.2
9,9,9,0.2
4,4,4,0.2
4,4,4,0.2
7,7,7,0.2
1,1,1,0.2
9,9,9,0.2
0,0,0,0.2
0,0,0,0.2
2,2,2,0.2
4,4,4,0.2
3,3,3,0.2
5,5,5,0.2
0,0,0,0.2
4,4,4,0.2
0,0,0,0.2
1,1,1,0.2
0,0,0,0.2
5,5,5,0.2
8,8,8,0.2
1,1,1,0.2
8,8,8,0.2
3,3,3,0.2
3,3,3,0.2
2,2,2,0.2
1,1,1,0.2
2,2,2,0.2
6,6,6,0.2
8,8,8,0.2
2,2,2,0.2
5,5,5,0.2
3,3,3,0.2
7,7,7,0.2
9,9,9,0.2
3,3,3,0.2
6,6,6,0.2
2,2,2,0.2
2,2,2,0.2
6,6,6,0.2
2,2,2,0.2
7,7,7,0.2
7,7,7,0.2
6,6,6,0.2
1,1,1,0.2
8,8,8,0.2
0,0,0,0.2
3,3,3,0.2
5,5,5,0.2
7,7,7,0.2
5,5,5,0.2
0,0,0,0.2
8,8,8,0.2
6,6,6,0.2
7,7,7,0.2
2,2,2,0.2
4,4,4,0.2
1,1,1,0.2
4,4,4,0.2
3,3,3,0.2
7,7,7,0.2
9,7,7,0.2
2,2,2,0.2
9,9,9,0.2
3,3,3,0.2
5,5,5,0.2
5,5,5,0.2
9,9,9,0.2
4,4,4,0.2
8,8,8,0.2
7,7,7,0.2
6,6,6,0.2
7,7,7,0.2
4,4,4,0.2
9,9,9,0.2
2,2,2,0.2
7,7,7,0.2
2,2,7,0.2
1,1,1,0.2
0,0,0,0.2
7,7,7,0.2
2,2,2,0.2
8,8,8,0.2
0,0,0,0.2
3,3,3,0.2
5,5,5,0.2
4,4,4,0.2
5,5,5,0.2
1,1,1,0.2
5,5,5,0.2
7,7,7,0.2
6,6,6,0.2
7,7,7,0.2
3,3,3,0.2
5,5,5,0.2
3,3,3,0.2
4,4,4,0.2
5,5,5,0.2
3,3,3,0.2
4,4,4,0.2
3,3,3,0.2
2,2,2,0.2
3,3,3,0.2
1,1,1,0.2
7,7,7,0.2
4,4,4,0.2
4,4,4,0.2
8,8,8,0.2
5,5,5,0.2
5,5,5,0.2
3,3,3,0.2
2,2,2,0.2
2,2,2,0.2
9,9,9,0.2
5,5,5,0.2
8,8,8,0.2
2,2,2,0.2
0,0,0,0.2
6,6,6,0.2
0,0,0,0.2
7,7,7,0.2
9,9,9,0.2
9,9,9,0.2
6,6,6,0.2
1,1,1,0.2
6,6,6,0.2
6,6,6,0.2
2,2,2,0.2
3,3,3,0.2
7,7,7,0.2
4,4,4,0.2
7,7,7,0.2
5,5,5,0.2
2,2,2,0.2
9,9,9,0.2
4,4,4,0.2
2,2,2,0.2
9,9,9,0.2
0,0,0,0.2
8,8,8,0.2
1,1,1,0.2
7,7,7,0.2
5,5,5,0.2
5,5,5,0.2
7,7,7,0.2
0,0,0,0.2
5,5,5,0.2
2,2,2,0.2
9,9,9,0.2
5,5,5,0.2
2,2,2,0.2
3,3,3,0.2
4,4,4,0.2
6,6,6,0.2
0,0,0,0.2
0,0,0,0.2
2,2,2,0.2
9,9,9,0.2
2,2,2,0.2
0,0,0,0.2
5,5,5,0.2
4,4,4,0.2
8,8,8,0.2
9,9,9,0.2
0,0,0,0.2
9,9,9,0.2
1,1,1,0.2
3,3,3,0.2
4,4,4,0.2
1,1,1,0.2
8,8,8,0.2
0,0,0,0.2
0,0,0,0.2
4,4,4,0.2
0,0,0,0.2
8,8,8,0.2
3,3,5,0.2
9,9,9,0.2
8,8,8,0.2
4,2,2,0.2
1,1,1,0.2
8,8,8,0.2
2,2,2,0.2
0,0,0,0.2
8,8,8,0.2
8,8,8,0.2
8,8,8,0.2
7,7,7,0.2
4,4,4,0.2
6,6,6,0.2
9,9,9,0.2
0,0,0,0.2
8,8,8,0.2
2,2,2,0.2
8,8,8,0.2
0,0,0,0.2
7,7,7,0.2
7,7,7,0.2
2,2,2,0.2
7,7,7,0.2
9,9,9,0.2
1,1,1,0.2
1,1,1,0.2
2,2,2,0.2
6,6,6,0.2
1,1,1,0.2
2,2,2,0.2
2,2,2,0.2
7,7,7,0.2
6,6,6,0.2
1,1,1,0.2
8,8,8,0.2
5,5,5,0.2
4,4,4,0.2
6,6,6,0.2
2,2,2,0.2
7,7,7,0.2
7,7,7,0.2
2,2,2,0.2
4,4,4,0.2
5,5,5,0.2
3,3,3,0.2
9,9,9,0.2
7,7,7,0.2
4,4,4,0.2
8,8,8,0.2
2,2,2,0.2
6,6,6,0.2
9,9,9,0.2
2,2,3,0.2
2,2,2,0.2
2,2,2,0.2
4,4,4,0.2
9,9,9,0.2
0,0,0,0.2
7,7,7,0.2
7,7,7,0.2
2,2,2,0.2
3,3,3,0.2
9,9,7,0.2
4,4,4,0.2
8,8,3,0.2
9,9,9,0.2
0,0,0,0.2
4,4,4,0.2
2,2,2,0.2
3,3,3,0.2
8,8,8,0.2
2,2,2,0.2
9,9,9,0.2
4,4,4,0.2
0,0,0,0.2
6,6,6,0.2
6,6,6,0.2
4,4,4,0.2
9,9,9,0.2
9,9,9,0.2
2,2,2,0.2
2,2,4,0.2
9,9,9,0.2
8,8,8,0.2
6,6,6,0.2
7,7,7,0.2
8,8,8,0.2
2,2,2,0.2
2,2,2,0.2
2,2,2,0.2
4,4,4,0.2
7,7,7,0.2
8,8,8,0.2
9,9,9,0.2
4,4,4,0.2
8,8,8,0.2
5,5,5,0.2
5,5,5,0.2
7,7,7,0.2
9,9,9,0.2
3,3,3,0.2
2,2,2,0.2
9,9,9,0.2
2,2,2,0.2
7,7,7,0.2
3,3,3,0.2
9,9,9,0.2
1,1,1,0.2
4,4,4,0.2
1,1,1,0.2
7,7,7,0.2
2,2,2,0.2
4,4,4,0.2
4,4,4,0.2
2,2,2,0.2
2,2,2,0.2
3,3,3,0.2
0,0,0,0.2
3,3,3,0.2
1,1,1,0.2
9,9,9,0.2
4,4,4,0.2
6,6,6,0.2
2,2,2,0.2
8,8,8,0.2
8,8,8,0.2
7,7,7,0.2
6,6,6,0.2
1,1,1,0.2
0,0,0,0.2
5,5,5,0.2
0,0,0,0.2
8,8,8,0.2
4,4,4,0.2
3,3,3,0.2
8,8,8,0.2
6,6,6,0.2
7,7,7,0.2
3,3,3,0.2
9,9,9,0.2
6,6,6,0.2
4,4,4,0.2
6,6,6,0.2
6,6,6,0.2
5,5,5,0.2
8,8,8,0.2
1,1,1,0.2
9,9,9,0.2
2,2,2,0.2
3,3,3,0.2
1,1,1,0.2
9,9,9,0.2
6,6,6,0.2
4,4,4,0.2
9,9,9,0.2
2,2,2,0.2
7,7,7,0.2
9,9,9,0.2
7,7,0,0.2
7,7,7,0.2
4,4,4,0.2
7,7,7,0.2
9,9,9,0.2
6,6,6,0.2
2,2,2,0.2
9,9,9,0.2
1,1,1,0.2
1,1,1,0.2
3,3,3,0.2
0,0,0,0.2
1,1,1,0.2
3,3,3,0.2
8,8,8,0.2
7,7,7,0.2
9,9,9,0.2
3,3,3,0.2
8,8,8,0.2
5,5,5,0.2
7,9,7,0.2
8,8,8,0.2
1,1,1,0.2
2,2,2,0.2
0,0,0,0.2
6,6,6,0.2
3,3,3,0.2
1,1,1,0.2
6,6,6,0.2
9,9,9,0.2
7,7,7,0.2
7,7,7,0.2
7,7,7,0.2
9,9,9,0.2
8,8,8,0.2
8,8,8,0.2
7,7,7,0.2
0,0,0,0.2
2,2,2,0.2
0,0,0,0.2
5,5,5,0.2
2,2,2,0.2
8,8,8,0.2
5,5,5,0.2
9,9,9,0.2
5,5,5,0.2
0,0,0,0.2
1,1,1,0.2
1,1,1,0.2
0,0,0,0.2
9,9,9,0.2
7,7,7,0.2
4,9,9,0.2
3,3,3,0.2
0,0,0,0.2
7,7,7,0.2
8,8,8,0.2
5,5,5,0.2
2,2,2,0.2
4,4,4,0.2
7,7,7,0.2
8,8,8,0.2
9,9,4,0.2
9,9,9,0.2
2,2,2,0.2
2,2,2,0.2
8,8,8,0.2
5,5,5,0.2
9,9,9,0.2
8,8,8,0.2
9,9,9,0.2
7,7,7,0.2
0,0,0,0.2
6,6,6,0.2
9,9,9,0.2
0,0,0,0.2
8,8,2,0.2
0,0,0,0.2
2,2,2,0.2
1,1,1,0.2
4,4,4,0.2
3,3,3,0.2
0,0,0,0.2
1,1,1,0.2
1,1,1,0.2
4,4,4,0.2
7,7,7,0.2
4,4,4,0.2
4,4,4,0.2
2,2,2,0.2
7,7,7,0.2
1,1,1,0.2
2,2,2,0.2
8,8,8,0.2
4,4,4,0.2
0,0,0,0.2
6,6,6,0.2
0,0,0,0.2
3,3,3,0.2
2,2,2,0.2
6,6,6,0.2
9,9,9,0.2
9,9,9,0.2
1,1,1,0.2
9,9,9,0.2
0,0,0,0.2
1,1,1,0.2
2,2,2,0.2
8,8,8,0.2
6,6,6,0.2
9,9,9,0.2
6,6,6,0.2
3,3,3,0.2
7,7,7,0.2
4,4,4,0.2
6,6,6,0.2
5,5,5,0.2
8,8,8,0.2
5,5,5,0.2
2,2,2,0.2
6,6,6,0.2
9,9,9,0.2
8,8,8,0.2
3,3,3,0.2
6,6,6,0.2
0,0,0,0.2
5,5,5,0.2
0,0,0,0.2
6,6,6,0.2
1,1,1,0.2
6,6,6,0.2
6,6,6,0.2
4,4,4,0.2
3,3,3,0.2
8,8,8,0.2
4,4,4,0.2
0,0,0,0.2
9,9,9,0.2
8,8,8,0.2
6,6,6,0.2
1,1,1,0.2
1,1,1,0.2
2,2,2,0.2
9,9,9,0.2
0,0,0,0.2
8,8,8,0.2
0,0,0,0.2
2,2,2,0.2
9,9,9,0.2
7,7,7,0.2
6,6,6,0.2
8,8,8,0.2
3,3,3,0.2
8,8,8,0.2
4,4,4,0.2
8,8,8,0.2
6,6,6,0.2
3,3,3,0.2
5,5,5,0.2
1,1,1,0.2
2,2,2,0.2
1,1,1,0.2
7,7,7,0.2
7,7,7,0.2
4,4,4,0.2
3,3,3,0.2
9,5,9,0.2
1,1,1,0.2
5,5,5,0.2
6,6,6,0.2
6,6,6,0.2
6,6,6,0.2
2,2,2,0.2
5,5,5,0.2
9,9,9,0.2
5,5,5,0.2
8,8,8,0.2
4,4,4,0.2
5,5,5,0.2
6,6,6,0.2
1,1,1,0.2
2,2,2,0.2
6,6,0,0.2
4,4,4,0.2
8,8,8,0.2
5,5,8,0.2
3,3,3,0.2
0,0,0,0.2
6,6,6,0.2
8,8,8,0.2
1,1,1,0.2
9,9,9,0.2
8,8,8,0.2
5,5,5,0.2
6,6,6,0.2
3,3,3,0.2
3,3,3,0.2
2,2,2,0.2
1,1,1,0.2
4,4,4,0.2
4,4,4,0.2
4,4,4,0.2
3,3,3,0.2
0,0,0,0.2
9,9,9,0.2
6,6,6,0.2
4,4,4,0.2
5,5,5,0.2
6,6,6,0.2
6,6,6,0.2
2,2,2,0.2
3,3,3,0.2
3,3,3,0.2
3,3,3,0.2
8,8,8,0.2
1,1,1,0.2
6,6,6,0.2
9,9,9,0.2
2,2,2,0.2
1,1,1,0.2
4,4,4,0.2
7,7,7,0.2
2,2,2,0.2
1,7,7,0.2
1,1,1,0.2
6,6,6,0.2
6,6,6,0.2
1,1,1,0.2
0,0,0,0.2
8,8,8,0.2
7,7,7,0.2
9,9,9,0.2
7,7,7,0.2
7,7,7,0.2
6,6,6,0.2
7,7,7,0.2
3,3,3,0.2
5,5,5,0.2
9,9,9,0.2
