standard_pred,mc_pred,mc_conf,cnn_adv,mc_adv,mc_conf,truth,epsilon
0,0,0.0,1,1,0.009899999999999997,0,0.6
0,0,0.0,1,1,0.009899999999999997,0,0.6
0,0,0.009899999999999999,1,1,0.0,0,0.6
0,0,0.009899999999999997,1,1,0.009899999999999999,0,0.6
0,0,0.0,1,1,0.019599999999999996,0,0.6
0,0,0.019599999999999996,1,1,0.009899999999999997,0,0.6
0,0,0.0,1,1,0.0384,0,0.6
0,0,0.0,1,1,0.029100000000000004,0,0.6
0,0,0.009899999999999997,1,1,0.009899999999999997,0,0.6
0,0,0.0,1,1,0.009899999999999999,0,0.6
0,0,0.019599999999999996,1,1,0.038400000000000004,0,0.6
0,0,0.03840000000000001,1,1,0.009899999999999999,0,0.6
0,0,0.0,1,1,0.009899999999999997,0,0.6
0,0,0.06509999999999999,0,1,0.009899999999999997,0,0.6
0,0,0.0,1,1,0.0384,0,0.6
1,1,0.1771,1,1,0.0,0,0.6
0,0,0.009899999999999999,1,1,0.009899999999999999,0,0.6
0,0,0.029100000000000004,1,1,0.019599999999999996,0,0.6
0,0,0.0,1,1,0.009899999999999997,0,0.6
0,0,0.0,1,1,0.019599999999999996,0,0.6
0,0,0.0,1,1,0.009899999999999999,0,0.6
0,0,0.0,1,1,0.009899999999999997,0,0.6
0,0,0.11309999999999999,1,1,0.0,0,0.6
0,1,0.2379,1,1,0.019599999999999996,0,0.6
0,0,0.0,1,1,0.019599999999999992,0,0.6
0,0,0.0,1,1,0.009899999999999999,0,0.6
0,0,0.0,1,1,0.009899999999999999,0,0.6
0,0,0.0,1,1,0.009899999999999997,0,0.6
0,0,0.0,1,1,0.009899999999999999,0,0.6
0,0,0.0,1,1,0.0,0,0.6
0,0,0.0,1,1,0.009899999999999999,0,0.6
0,0,0.1204,1,1,0.019599999999999992,0,0.6
0,0,0.009899999999999999,1,1,0.0291,0,0.6
0,0,0.0,1,1,0.009899999999999997,0,0.6
0,0,0.0,1,1,0.02910000000000001,0,0.6
0,0,0.0,1,1,0.038400000000000004,0,0.6
0,0,0.0,1,1,0.02910000000000001,0,0.6
0,0,0.0,1,1,0.0,0,0.6
0,0,0.1275,1,1,0.0,0,0.6
0,0,0.13440000000000002,1,1,0.029100000000000004,0,0.6
0,0,0.0,1,1,0.009899999999999997,0,0.6
0,0,0.0,1,1,0.0,0,0.6
0,0,0.0,1,1,0.0,0,0.6
0,0,0.0,1,1,0.019599999999999992,0,0.6
0,0,0.056399999999999985,1,1,0.019599999999999992,0,0.6
0,0,0.01959999999999999,1,1,0.02910000000000001,0,0.6
0,0,0.0,1,1,0.009899999999999999,0,0.6
0,0,0.0,1,1,0.0,0,0.6
0,0,0.0,1,1,0.019599999999999996,0,0.6
0,0,0.009899999999999997,1,1,0.009899999999999999,0,0.6
0,0,0.08190000000000001,1,1,0.0,0,0.6
0,0,0.009899999999999997,1,1,0.029100000000000004,0,0.6
0,0,0.0,1,1,0.009899999999999997,0,0.6
0,1,0.24509999999999998,1,1,0.0,0,0.6
1,1,0.0,1,1,0.019599999999999996,1,0.6
1,1,0.009899999999999997,1,1,0.009899999999999999,1,0.6
0,1,0.1875,1,1,0.019599999999999992,1,0.6
1,0,0.24000000000000005,1,1,0.0384,1,0.6
1,1,0.0,1,1,0.047500000000000014,1,0.6
1,1,0.0,1,1,0.019599999999999996,1,0.6
1,1,0.0,1,1,0.019599999999999996,1,0.6
1,1,0.0,1,1,0.0,1,0.6
1,1,0.009899999999999997,1,1,0.009899999999999999,1,0.6
1,1,0.0,1,1,0.0,1,0.6
1,1,0.0,1,1,0.019599999999999996,1,0.6
1,1,0.0,1,1,0.009899999999999999,1,0.6
1,1,0.0,1,1,0.0384,1,0.6
1,1,0.0,1,1,0.019599999999999996,1,0.6
1,1,0.0,1,1,0.009899999999999999,1,0.6
1,1,0.0,1,1,0.009899999999999999,1,0.6
1,1,0.0,1,1,0.0291,1,0.6
1,1,0.0,1,1,0.019599999999999996,1,0.6
1,1,0.0,1,1,0.009899999999999999,1,0.6
1,1,0.1824,1,1,0.009899999999999999,1,0.6
0,0,0.08190000000000001,1,1,0.019599999999999996,1,0.6
1,1,0.0,1,1,0.0,1,0.6
1,1,0.0,1,1,0.019599999999999996,1,0.6
0,1,0.02910000000000001,1,1,0.009899999999999997,1,0.6
1,1,0.0,1,1,0.019599999999999996,1,0.6
1,1,0.0,1,1,0.009899999999999999,1,0.6
1,1,0.0,1,1,0.009899999999999997,1,0.6
1,1,0.10559999999999999,1,1,0.0,1,0.6
1,1,0.0,1,1,0.019599999999999992,1,0.6
1,0,0.2490999999999999,1,1,0.019599999999999996,1,0.6
1,1,0.0,1,1,0.009899999999999997,1,0.6
1,1,0.0,1,1,0.009899999999999999,1,0.6
1,1,0.0,1,1,0.009899999999999997,1,0.6
1,1,0.16,1,1,0.019599999999999992,1,0.6
1,1,0.1204,1,1,0.019599999999999992,1,0.6
1,1,0.04750000000000003,1,1,0.0,1,0.6
1,1,0.0,1,1,0.0,1,0.6
1,1,0.0,1,1,0.009899999999999999,1,0.6
1,0,0.2379,1,1,0.009899999999999997,1,0.6
1,1,0.009899999999999997,1,1,0.029100000000000004,1,0.6
0,1,0.22109999999999994,1,1,0.019599999999999992,1,0.6
1,1,0.0,1,1,0.0291,1,0.6
1,1,0.0,1,1,0.009899999999999997,1,0.6
1,1,0.0,1,1,0.009899999999999997,1,0.6
1,1,0.029100000000000004,1,1,0.029100000000000004,1,0.6
1,1,0.009899999999999997,1,1,0.0,1,0.6
0,1,0.15389999999999998,1,1,0.009899999999999997,1,0.6
1,1,0.0564,1,1,0.019599999999999992,1,0.6
1,1,0.0,1,1,0.009899999999999997,1,0.6
1,1,0.0,1,1,0.009899999999999999,1,0.6
1,1,0.0,1,1,0.009899999999999997,1,0.6
1,1,0.0,1,1,0.029100000000000004,1,0.6
1,1,0.0,1,1,0.0,1,0.6
1,1,0.0,1,1,0.0,1,0.6
1,1,0.0,1,1,0.009899999999999999,1,0.6
1,1,0.0,1,1,0.0384,1,0.6
1,1,0.0,1,1,0.0,1,0.6
1,0,0.2475000000000001,1,1,0.009899999999999999,1,0.6
1,1,0.0736,1,1,0.009899999999999999,1,0.6
1,1,0.0,1,1,0.0384,1,0.6
1,1,0.0,1,1,0.019599999999999992,1,0.6
1,1,0.0,1,1,0.019599999999999992,1,0.6
1,1,0.0,1,1,0.009899999999999997,1,0.6
1,1,0.019599999999999996,1,1,0.019599999999999996,1,0.6
1,1,0.0,1,1,0.019599999999999992,1,0.6
1,1,0.0,1,1,0.0,1,0.6
1,1,0.1275,1,1,0.0,1,0.6
1,1,0.0,1,1,0.0,1,0.6
1,1,0.0,1,1,0.0,1,0.6
1,1,0.0,1,1,0.0,1,0.6
1,1,0.009899999999999999,1,1,0.0291,1,0.6
1,1,0.09,1,1,0.019599999999999996,1,0.6
1,1,0.0,1,1,0.029100000000000004,1,0.6
1,1,0.0,1,1,0.019599999999999992,1,0.6
1,1,0.0,1,1,0.047500000000000014,1,0.6
1,1,0.0,1,1,0.009899999999999999,1,0.6
1,1,0.0,1,1,0.009899999999999999,1,0.6
1,1,0.0,1,1,0.009899999999999999,1,0.6
1,1,0.0,1,1,0.0,1,0.6
1,1,0.0,1,1,0.009899999999999999,1,0.6
1,1,0.0,1,1,0.029100000000000004,1,0.6
1,1,0.0,1,1,0.009899999999999997,1,0.6
1,1,0.0,1,1,0.04750000000000003,1,0.6
1,1,0.23309999999999995,1,1,0.009899999999999997,1,0.6
1,1,0.0,1,1,0.019599999999999996,1,0.6
1,1,0.0,1,1,0.009899999999999999,1,0.6
1,1,0.0,1,1,0.019599999999999992,1,0.6
1,1,0.0,1,1,0.0,1,0.6
1,1,0.0,1,1,0.009899999999999997,1,0.6
1,1,0.0,1,1,0.019599999999999992,1,0.6
1,1,0.0,1,1,0.06510000000000002,1,0.6
1,1,0.0,1,1,0.0,1,0.6
1,1,0.0,1,1,0.019599999999999996,1,0.6
1,1,0.0,1,1,0.009899999999999999,1,0.6
1,1,0.0,1,1,0.009899999999999997,1,0.6
1,1,0.009899999999999997,1,1,0.019599999999999996,1,0.6
1,1,0.0,1,1,0.009899999999999997,1,0.6
1,1,0.0,1,1,0.009899999999999999,1,0.6
1,1,0.0,1,1,0.0,1,0.6
1,1,0.047500000000000035,1,1,0.009899999999999997,1,0.6
