standard_pred,mc_pred,mc_conf,cnn_adv,mc_adv,mc_conf,truth,epsilon
1,1,0.0,1,1,0.09790000000000001,1,0.99
1,1,0.0,0,1,0.13440000000000002,1,0.99
1,1,0.0,1,1,0.10560000000000003,1,0.99
1,1,0.2275,1,1,0.08190000000000001,1,0.99
0,0,0.009899999999999999,1,1,0.06509999999999999,1,0.99
1,1,0.0,1,1,0.09790000000000003,1,0.99
1,1,0.0,1,1,0.09,1,0.99
1,1,0.0,1,1,0.08190000000000001,1,0.99
1,1,0.0,1,1,0.1875,1,0.99
1,1,0.009899999999999999,1,1,0.11309999999999999,1,0.99
1,1,0.0,1,1,0.0384,1,0.99
0,1,0.06510000000000002,1,1,0.06510000000000002,1,0.99
1,1,0.0,0,1,0.1204,1,0.99
1,1,0.1476,1,1,0.13440000000000002,1,0.99
1,1,0.0,1,1,0.1411,1,0.99
1,1,0.0,1,1,0.08190000000000001,1,0.99
1,1,0.0,1,1,0.09790000000000001,1,0.99
1,1,0.11309999999999999,1,1,0.09,1,0.99
1,1,0.09790000000000001,1,1,0.08190000000000001,1,0.99
1,1,0.019599999999999992,1,1,0.1204,1,0.99
1,1,0.0,0,1,0.1056,1,0.99
1,1,0.0,1,1,0.11309999999999999,1,0.99
0,0,0.24909999999999993,1,1,0.13440000000000005,1,0.99
1,1,0.0,1,1,0.0736,1,0.99
1,1,0.047500000000000014,1,1,0.09,1,0.99
1,1,0.0,1,1,0.09790000000000001,1,0.99
1,1,0.0,0,1,0.16590000000000005,1,0.99
0,1,0.0,1,1,0.056400000000000006,1,0.99
1,1,0.0,1,1,0.1204,1,0.99
1,1,0.0,1,1,0.13440000000000005,1,0.99
1,1,0.0,0,1,0.19710000000000005,1,0.99
1,1,0.0,1,1,0.1659,1,0.99
1,1,0.0,1,1,0.07360000000000001,1,0.99
1,1,0.0,1,1,0.1275,1,0.99
1,1,0.0,1,1,0.1476,1,0.99
1,1,0.0,1,1,0.09,1,0.99
1,1,0.0,1,1,0.0651,1,0.99
1,1,0.0,1,1,0.056400000000000006,1,0.99
1,1,0.0,1,1,0.1275,1,0.99
1,1,0.0,1,1,0.1411,1,0.99
1,1,0.0,1,1,0.10559999999999999,1,0.99
1,1,0.047500000000000014,1,1,0.1971,1,0.99
1,1,0.0,1,1,0.1771,1,0.99
1,1,0.009899999999999999,1,1,0.1056,1,0.99
1,1,0.0,1,1,0.1131,1,0.99
1,1,0.0,1,1,0.08190000000000001,1,0.99
1,1,0.0,1,1,0.0736,1,0.99
1,1,0.019599999999999996,1,1,0.09790000000000001,1,0.99
1,1,0.0,1,1,0.13440000000000005,1,0.99
1,1,0.0,1,1,0.0736,1,0.99
0,1,0.08190000000000001,0,1,0.1411,1,0.99
1,1,0.0,1,1,0.11309999999999999,1,0.99
1,1,0.0,1,1,0.0736,1,0.99
1,1,0.0,1,1,0.1204,1,0.99
1,1,0.0,1,1,0.1275,1,0.99
1,1,0.0,1,1,0.16,1,0.99
1,1,0.0,1,1,0.1204,1,0.99
1,1,0.0,1,1,0.09790000000000001,1,0.99
1,1,0.0,1,1,0.11309999999999999,1,0.99
1,1,0.0,1,1,0.11309999999999999,1,0.99
1,1,0.0,1,1,0.10559999999999999,1,0.99
1,1,0.009899999999999997,1,1,0.1275,1,0.99
1,1,0.009899999999999999,1,1,0.10559999999999999,1,0.99
1,1,0.0,0,1,0.1476,1,0.99
1,1,0.0,0,1,0.08190000000000003,1,0.99
1,1,0.029100000000000004,1,1,0.11309999999999999,1,0.99
1,1,0.0,1,1,0.11309999999999999,1,0.99
1,1,0.06509999999999999,1,1,0.1476,1,0.99
1,1,0.0,1,1,0.09790000000000001,1,0.99
1,1,0.1056,1,1,0.13440000000000002,1,0.99
1,1,0.0,1,1,0.16,1,0.99
1,1,0.0,1,1,0.13440000000000002,1,0.99
1,1,0.0,1,1,0.17710000000000004,1,0.99
1,1,0.0,1,1,0.17160000000000003,1,0.99
1,1,0.0,1,1,0.12040000000000001,1,0.99
1,1,0.0,1,1,0.1275,1,0.99
1,1,0.0,0,1,0.16000000000000003,1,0.99
1,1,0.0,1,1,0.0736,1,0.99
1,1,0.0,1,1,0.1659,1,0.99
1,1,0.0,1,1,0.0736,1,0.99
1,1,0.0,1,1,0.14110000000000003,1,0.99
1,1,0.0,1,1,0.10559999999999999,1,0.99
1,1,0.0,1,1,0.13440000000000002,1,0.99
1,1,0.0,1,1,0.1539,1,0.99
