standard_pred,mc_pred,mc_conf,cnn_adv,mc_adv,mc_conf,truth,epsilon
0,0,0.0,0,0,0.23309999999999995,0,0.09
0,0,0.0,1,1,0.1275,0,0.09
0,0,0.0,1,0,0.1411,0,0.09
0,0,0.0,1,1,0.09790000000000001,0,0.09
0,0,0.0,1,1,0.24959999999999993,0,0.09
0,0,0.009899999999999999,1,1,0.038400000000000004,0,0.09
0,0,0.0,1,0,0.20159999999999992,0,0.09
0,0,0.0,1,1,0.0,0,0.09
0,0,0.0,1,1,0.056400000000000006,0,0.09
0,0,0.0,0,0,0.056399999999999985,0,0.09
0,0,0.009899999999999997,1,1,0.0,0,0.09
0,0,0.0,1,1,0.24989999999999996,0,0.09
0,0,0.0,1,1,0.09790000000000003,0,0.09
0,0,0.0,0,0,0.24189999999999995,0,0.09
0,0,0.0,1,1,0.0,0,0.09
0,0,0.0,1,1,0.009899999999999997,0,0.09
0,0,0.0,0,0,0.14760000000000004,0,0.09
0,0,0.0,1,1,0.0736,0,0.09
0,0,0.0,0,0,0.02910000000000001,0,0.09
0,0,0.0,1,1,0.02910000000000001,0,0.09
0,0,0.0,1,1,0.13440000000000002,0,0.09
0,0,0.019599999999999996,1,1,0.029100000000000004,0,0.09
0,0,0.0,0,1,0.22440000000000004,0,0.09
0,0,0.0,1,1,0.13440000000000002,0,0.09
0,0,0.0,0,0,0.23560000000000003,0,0.09
0,0,0.0,1,1,0.09789999999999999,0,0.09
0,0,0.0475,1,1,0.0,0,0.09
0,0,0.0,0,0,0.22440000000000002,0,0.09
0,0,0.0,0,1,0.22749999999999995,0,0.09
1,0,0.1771,1,1,0.0,0,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.1924,1,1,0.0,1,0.09
0,1,0.2176,0,0,0.0,1,0.09
0,1,0.24360000000000007,0,0,0.0,1,0.09
1,1,0.0,1,1,0.16,1,0.09
1,1,0.0,1,0,0.12040000000000001,1,0.09
1,1,0.0,0,0,0.019599999999999992,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,0,0,0.019599999999999996,1,0.09
1,1,0.0,0,0,0.029100000000000004,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,0,0,0.1275,1,0.09
1,1,0.0,0,0,0.009899999999999999,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,1,1,0.24640000000000004,1,0.09
1,1,0.2275,0,0,0.0,1,0.09
0,0,0.009899999999999999,0,0,0.1924,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,1,1,0.1824,1,0.09
1,1,0.009899999999999999,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0,1,0.09
0,1,0.06510000000000002,0,0,0.0,1,0.09
1,1,0.0,0,0,0.009899999999999997,1,0.09
1,1,0.1476,0,0,0.0,1,0.09
1,1,0.0,0,0,0.03840000000000001,1,0.09
1,1,0.0,0,0,0.24509999999999996,1,0.09
1,1,0.0,0,0,0.019599999999999992,1,0.09
1,1,0.11309999999999999,0,0,0.0,1,0.09
1,1,0.09790000000000001,0,0,0.0,1,0.09
1,1,0.019599999999999992,0,0,0.0,1,0.09
1,1,0.0,0,0,0.009899999999999997,1,0.09
1,1,0.0,0,0,0.16590000000000005,1,0.09
0,0,0.24909999999999993,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.047500000000000014,0,0,0.0,1,0.09
1,1,0.0,1,1,0.24,1,0.09
1,1,0.0,0,0,0.0384,1,0.09
0,1,0.0,0,0,0.009899999999999997,1,0.09
1,1,0.0,0,0,0.009899999999999999,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,0,0,0.056400000000000006,1,0.09
1,1,0.0,0,0,0.029100000000000004,1,0.09
1,1,0.0,1,1,0.009899999999999997,1,0.09
1,1,0.0,0,0,0.1539,1,0.09
1,1,0.0,1,1,0.038400000000000004,1,0.09
1,1,0.0,1,1,0.04750000000000001,1,0.09
1,1,0.0,1,1,0.019599999999999992,1,0.09
1,1,0.0,1,1,0.1924,1,0.09
1,1,0.0,0,0,0.2304,1,0.09
1,1,0.0,0,0,0.056399999999999985,1,0.09
1,1,0.047500000000000014,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.009899999999999999,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,0,0,0.009899999999999999,1,0.09
1,1,0.0,0,0,0.09,1,0.09
1,1,0.019599999999999996,0,0,0.0,1,0.09
1,1,0.0,0,0,0.1056,1,0.09
1,1,0.0,1,1,0.20999999999999996,1,0.09
0,1,0.08190000000000001,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0291,1,0.09
1,1,0.0,1,0,0.22109999999999996,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,1,1,0.056400000000000006,1,0.09
1,1,0.0,1,1,0.009899999999999999,1,0.09
1,1,0.0,0,0,0.019599999999999996,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.009899999999999997,0,0,0.0,1,0.09
1,1,0.009899999999999999,0,0,0.019599999999999992,1,0.09
1,1,0.0,1,0,0.22440000000000002,1,0.09
1,1,0.0,1,0,0.1411,1,0.09
1,1,0.029100000000000004,0,0,0.0,1,0.09
1,1,0.0,0,0,0.019599999999999992,1,0.09
1,1,0.06509999999999999,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0736,1,0.09
1,1,0.1056,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0475,1,0.09
1,1,0.0,1,1,0.0,1,0.09
1,1,0.0,0,1,0.14759999999999998,1,0.09
1,1,0.0,0,0,0.09790000000000001,1,0.09
1,1,0.0,0,1,0.24959999999999993,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,1,0,0.17710000000000004,1,0.09
1,1,0.0,1,1,0.18240000000000006,1,0.09
1,1,0.0,0,0,0.02910000000000001,1,0.09
1,1,0.0,0,0,0.0736,1,0.09
1,1,0.0,0,0,0.08190000000000001,1,0.09
1,1,0.0,0,0,0.0,1,0.09
1,1,0.0,0,0,0.0384,1,0.09
1,1,0.0,0,0,0.0,1,0.09
