standard_pred,mc_pred,mc_conf,cnn_adv,mc_adv,mc_conf,truth,epsilon
0,0,0.0,0,0,0.09,0,0.3
0,0,0.0,0,0,0.16590000000000005,0,0.3
0,0,0.0,0,0,0.09,0,0.3
0,0,0.0,0,0,0.038400000000000004,0,0.3
0,0,0.0,0,0,0.24839999999999995,0,0.3
0,0,0.24,1,1,0.1771,0,0.3
0,0,0.0,0,0,0.09790000000000001,0,0.3
0,0,0.0,0,0,0.09790000000000001,0,0.3
0,0,0.0,0,0,0.009899999999999999,0,0.3
0,0,0.0,1,1,0.2379,0,0.3
0,0,0.0,0,0,0.09790000000000001,0,0.3
0,0,0.009899999999999999,0,0,0.1824,0,0.3
0,0,0.0,1,0,0.1411,0,0.3
0,0,0.0,0,1,0.22749999999999995,0,0.3
0,0,0.0,0,0,0.13440000000000002,0,0.3
0,0,0.0,1,0,0.21389999999999992,0,0.3
0,0,0.009899999999999997,1,1,0.24189999999999995,0,0.3
0,0,0.0,0,0,0.1131,0,0.3
0,0,0.0,1,0,0.1875,0,0.3
0,0,0.0,0,0,0.1411,0,0.3
0,0,0.0,1,1,0.24189999999999995,0,0.3
0,0,0.0,0,0,0.1659,0,0.3
0,0,0.0,0,0,0.019599999999999992,0,0.3
0,0,0.0,1,0,0.22109999999999996,0,0.3
0,0,0.0,0,0,0.0,0,0.3
0,0,0.0,0,0,0.1824,0,0.3
0,0,0.0,0,0,0.08190000000000004,0,0.3
0,0,0.019599999999999996,1,0,0.20999999999999994,0,0.3
0,0,0.0,0,0,0.13440000000000002,0,0.3
0,0,0.0,0,0,0.1411,0,0.3
0,0,0.0,0,0,0.08190000000000001,0,0.3
0,0,0.0,0,0,0.1275,0,0.3
0,0,0.0475,1,1,0.21389999999999998,0,0.3
0,0,0.0,0,0,0.06509999999999999,0,0.3
0,0,0.0,0,0,0.0736,0,0.3
1,0,0.1771,0,0,0.24959999999999996,0,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.1924,0,0,0.2418999999999999,1,0.3
0,1,0.2176,0,0,0.0,1,0.3
0,1,0.24360000000000007,0,0,0.009899999999999997,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,1,0,0.20999999999999996,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.2304,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,1,0.2450999999999999,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.1411,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.2275,0,0,0.0,1,0.3
0,0,0.009899999999999999,0,0,0.009899999999999997,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.009899999999999997,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.009899999999999999,0,0,0.09,1,0.3
1,1,0.0,0,0,0.09000000000000002,1,0.3
0,1,0.06510000000000002,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.1476,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.11309999999999999,0,0,0.0,1,0.3
1,1,0.09790000000000001,0,0,0.0,1,0.3
1,1,0.019599999999999992,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
0,0,0.24909999999999993,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.047500000000000014,0,0,0.0,1,0.3
1,1,0.0,1,1,0.24360000000000007,1,0.3
1,1,0.0,0,0,0.0,1,0.3
0,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.019599999999999996,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.2015999999999999,1,0.3
1,1,0.0,0,0,0.06509999999999999,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.047500000000000014,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.009899999999999999,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.019599999999999996,0,0,0.1411,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
0,1,0.08190000000000001,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.10559999999999999,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.009899999999999997,0,0,0.1771,1,0.3
1,1,0.009899999999999999,1,0,0.22749999999999995,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.029100000000000004,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.06509999999999999,0,0,0.0,1,0.3
1,1,0.0,0,0,0.25,1,0.3
1,1,0.1056,0,0,0.2304,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
1,1,0.0,0,0,0.0,1,0.3
