standard_pred,mc_pred,mc_conf,cnn_adv,mc_adv,mc_conf,truth,epsilon
0,0,0.06509999999999999,1,1,0.009899999999999997,0,0.8
1,1,0.0,1,1,0.0384,0,0.8
0,0,0.1771,1,1,0.029100000000000004,0,0.8
1,1,0.1476,1,1,0.009899999999999997,0,0.8
1,0,0.1875,1,1,0.019599999999999996,0,0.8
1,1,0.009899999999999997,1,1,0.038400000000000004,0,0.8
1,1,0.1824,1,1,0.009899999999999999,0,0.8
0,0,0.15389999999999998,1,1,0.009899999999999997,0,0.8
1,1,0.06510000000000002,0,1,0.009899999999999997,0,0.8
0,0,0.04750000000000001,1,1,0.0384,0,0.8
1,1,0.03840000000000001,1,1,0.0,0,0.8
1,1,0.09,1,1,0.009899999999999999,0,0.8
0,0,0.0,1,1,0.019599999999999996,0,0.8
0,0,0.16,1,1,0.009899999999999997,0,0.8
0,0,0.0,1,1,0.019599999999999996,0,0.8
0,1,0.17710000000000004,1,1,0.009899999999999999,0,0.8
1,1,0.009899999999999999,1,1,0.009899999999999997,0,0.8
1,1,0.06509999999999999,1,1,0.0,0,0.8
0,0,0.0,1,1,0.019599999999999996,0,0.8
0,0,0.019599999999999992,1,1,0.019599999999999992,0,0.8
0,0,0.019599999999999992,1,1,0.009899999999999999,0,0.8
0,0,0.0,1,1,0.009899999999999999,0,0.8
0,0,0.04750000000000001,1,1,0.009899999999999997,0,0.8
1,0,0.0384,1,1,0.009899999999999999,0,0.8
0,0,0.11309999999999996,1,1,0.0,0,0.8
0,0,0.0,1,1,0.009899999999999999,0,0.8
0,0,0.1131,1,1,0.019599999999999992,0,0.8
0,0,0.06509999999999999,1,1,0.0291,0,0.8
0,0,0.0,1,1,0.009899999999999997,0,0.8
0,0,0.009899999999999997,1,1,0.02910000000000001,0,0.8
0,0,0.0,1,1,0.038400000000000004,0,0.8
0,0,0.0,1,1,0.02910000000000001,0,0.8
0,0,0.0,1,1,0.0,0,0.8
0,0,0.09790000000000001,1,1,0.0,0,0.8
0,0,0.0,1,1,0.029100000000000004,0,0.8
0,0,0.0,1,1,0.0,0,0.8
0,0,0.009899999999999997,1,1,0.0,0,0.8
0,0,0.23560000000000006,1,1,0.0,0,0.8
0,0,0.009899999999999997,1,1,0.019599999999999992,0,0.8
1,1,0.23560000000000003,1,1,0.019599999999999992,0,0.8
1,1,0.24909999999999993,1,1,0.02910000000000001,0,0.8
0,0,0.0,1,1,0.009899999999999999,0,0.8
1,0,0.14760000000000004,1,1,0.0,0,0.8
1,1,0.009899999999999999,1,1,0.019599999999999996,0,0.8
0,0,0.0,1,1,0.009899999999999999,0,0.8
0,0,0.0,1,1,0.0,0,0.8
0,0,0.009899999999999997,1,1,0.029100000000000004,0,0.8
0,0,0.0475,1,1,0.009899999999999997,0,0.8
0,0,0.2499,1,1,0.0,0,0.8
0,0,0.009899999999999997,1,1,0.019599999999999996,0,0.8
1,1,0.20590000000000003,1,1,0.009899999999999999,0,0.8
0,1,0.2304,1,1,0.019599999999999992,0,0.8
0,0,0.0,1,1,0.0384,0,0.8
0,0,0.019599999999999992,1,1,0.047500000000000014,0,0.8
0,0,0.009899999999999997,1,1,0.019599999999999996,0,0.8
1,0,0.24750000000000008,1,1,0.019599999999999996,0,0.8
0,0,0.2490999999999999,1,1,0.0,0,0.8
0,0,0.029099999999999997,1,1,0.009899999999999999,0,0.8
0,0,0.01959999999999999,1,1,0.0,0,0.8
0,0,0.0,1,1,0.019599999999999996,0,0.8
1,1,0.24909999999999993,1,1,0.009899999999999999,0,0.8
0,0,0.0,1,1,0.0384,0,0.8
0,0,0.0,1,1,0.009899999999999999,0,0.8
1,1,0.24189999999999995,1,1,0.009899999999999999,0,0.8
0,0,0.1056,1,1,0.009899999999999999,0,0.8
1,0,0.0475,1,1,0.019599999999999996,0,0.8
0,0,0.009899999999999999,1,1,0.019599999999999996,0,0.8
0,0,0.009899999999999997,1,1,0.009899999999999999,0,0.8
0,0,0.06509999999999999,1,1,0.009899999999999999,0,0.8
0,0,0.0,1,1,0.019599999999999996,0,0.8
0,0,0.1875,1,1,0.0,0,0.8
0,0,0.21389999999999992,1,1,0.019599999999999996,0,0.8
0,0,0.0,1,1,0.009899999999999997,0,0.8
0,1,0.19710000000000005,1,1,0.019599999999999996,0,0.8
1,0,0.0,1,1,0.009899999999999999,0,0.8
1,0,0.056399999999999985,1,1,0.009899999999999997,0,0.8
0,0,0.0,1,1,0.0,0,0.8
0,0,0.0,1,1,0.019599999999999992,0,0.8
0,0,0.09789999999999999,1,1,0.019599999999999996,0,0.8
0,0,0.0,1,1,0.009899999999999997,0,0.8
1,0,0.06509999999999999,1,1,0.009899999999999999,0,0.8
0,0,0.0,1,1,0.009899999999999997,0,0.8
0,0,0.0,1,1,0.019599999999999992,0,0.8
0,0,0.13440000000000002,1,1,0.019599999999999992,0,0.8
0,0,0.0,1,1,0.0,0,0.8
1,1,0.08999999999999997,1,1,0.0,0,0.8
0,0,0.1875,1,1,0.009899999999999999,0,0.8
0,0,0.08190000000000001,1,1,0.009899999999999997,0,0.8
0,0,0.0,1,1,0.029100000000000004,0,0.8
0,0,0.14110000000000003,1,1,0.019599999999999992,0,0.8
0,0,0.009899999999999997,1,1,0.0291,0,0.8
0,0,0.0,1,1,0.009899999999999997,0,0.8
0,0,0.009899999999999999,1,1,0.009899999999999997,0,0.8
0,0,0.009899999999999999,1,1,0.029100000000000004,0,0.8
0,0,0.0291,1,1,0.0,0,0.8
0,0,0.0,1,1,0.009899999999999997,0,0.8
0,0,0.019599999999999992,1,1,0.019599999999999992,0,0.8
0,0,0.0,1,1,0.009899999999999997,0,0.8
1,1,0.1716,1,1,0.009899999999999999,0,0.8
0,0,0.09,1,1,0.009899999999999997,0,0.8
0,0,0.0,1,1,0.019599999999999992,0,0.8
0,0,0.09000000000000002,1,1,0.0,0,0.8
0,0,0.0,1,1,0.0,0,0.8
0,1,0.1539,1,1,0.009899999999999999,0,0.8
0,0,0.0,1,1,0.0384,0,0.8
0,0,0.019599999999999992,1,1,0.0,0,0.8
0,0,0.029100000000000004,1,1,0.009899999999999999,0,0.8
0,0,0.029099999999999997,1,1,0.009899999999999999,0,0.8
0,0,0.019599999999999996,1,1,0.0384,0,0.8
0,0,0.09,1,1,0.019599999999999992,0,0.8
0,0,0.009899999999999999,1,1,0.019599999999999992,0,0.8
0,0,0.19710000000000005,1,1,0.009899999999999997,0,0.8
0,0,0.0,1,1,0.019599999999999996,0,0.8
0,0,0.24640000000000006,1,1,0.019599999999999992,0,0.8
0,0,0.23560000000000006,1,1,0.0,0,0.8
0,0,0.0736,1,1,0.0,0,0.8
0,0,0.056399999999999985,1,1,0.0,0,0.8
0,0,0.03840000000000001,1,1,0.0,0,0.8
0,0,0.0,1,1,0.0,0,0.8
0,1,0.24750000000000003,1,1,0.0291,0,0.8
0,0,0.0,1,1,0.0291,0,0.8
0,0,0.1204,1,1,0.029100000000000004,0,0.8
0,0,0.0,1,1,0.019599999999999992,0,0.8
0,0,0.1875,1,1,0.029100000000000004,0,0.8
1,1,0.0651,1,1,0.009899999999999999,0,0.8
0,0,0.0564,1,1,0.009899999999999999,0,0.8
0,0,0.0,1,1,0.009899999999999999,0,0.8
1,0,0.11309999999999999,1,1,0.0,0,0.8
0,0,0.0,1,1,0.009899999999999999,0,0.8
0,0,0.1875,1,1,0.029100000000000004,0,0.8
0,0,0.16000000000000003,1,1,0.009899999999999997,0,0.8
0,0,0.0,1,1,0.04750000000000003,0,0.8
0,0,0.0475,1,1,0.009899999999999997,0,0.8
0,0,0.009899999999999999,1,1,0.019599999999999996,0,0.8
0,0,0.13440000000000002,1,1,0.009899999999999999,0,0.8
0,0,0.0,1,1,0.019599999999999992,0,0.8
0,0,0.009899999999999999,1,1,0.0,0,0.8
0,0,0.0,1,1,0.009899999999999997,0,0.8
0,0,0.0,1,1,0.019599999999999992,0,0.8
0,0,0.0,1,1,0.06510000000000002,0,0.8
0,0,0.029099999999999997,1,1,0.0,0,0.8
0,0,0.019599999999999996,1,1,0.019599999999999996,0,0.8
0,0,0.09,1,1,0.009899999999999999,0,0.8
0,0,0.009899999999999997,1,1,0.009899999999999997,0,0.8
0,0,0.10559999999999999,1,1,0.019599999999999996,0,0.8
0,0,0.22440000000000002,1,1,0.009899999999999997,0,0.8
0,0,0.0564,1,1,0.009899999999999999,0,0.8
0,0,0.0,1,1,0.0,0,0.8
0,0,0.009899999999999997,1,1,0.009899999999999997,0,0.8
